id,filename,label,language,scene_2cls,topic_4cls,generation_prompt
TL_fake_001,TL_fake_001.jpg,fake,TAGALOG,paper,Culture & Entertainment,"Device capture of a gov_notice interface displaying the following content in Filipino (Filipino): viral quote graphic attributed to a famous entrepreneur about the future of work, shared 5.4K times. The screen shows light mode with these UI elements: official government document: agency/ministry letterhead, government emblem/seal; document title in bold, formal reference number, date; body text in formal language, official signature, stamp, classification marking. Portrait framing, aspect 3:4, 1200×1600 (print flat scan); framed as Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Image condition: photocopied document with reduced contrast, visible copier edge shadows, and slight grain. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TL_fake_002,TL_fake_002.jpg,fake,TAGALOG,paper,Culture & Entertainment,"Device capture of a billboard_sign interface displaying the following content in Filipino (Filipino): product endorsement post by a well-known athlete promoting Blue Harbor Insurance's new fitness supplement with personal usage story. The screen shows light mode with these UI elements: outdoor billboard or signage: large bold text, brand colors, product/event imagery; contact info, website URL, QR code, directional elements; surrounding environment visible (street, building edge, sky). Landscape framing, aspect 16:9, 2560×1440 (2K / QHD); framed as Desktop Chrome: tabs, address bar, bookmarks bar, close/maximize controls. Image condition: photographed from a TV or monitor screen at an angle, with visible pixel grid and slight color shift. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TL_fake_003,TL_fake_003.jpg,fake,TAGALOG,paper,Politics & Military,"Device capture of a newspaper interface displaying the following content in Filipino (Filipino): military command communiqué announcing a ceasefire agreement effective at 0600 hours along the Northbridge border corridor. The screen shows light mode with these UI elements: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (print flat landscape); framed as Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Image condition: printed on paper and then photographed, showing paper texture, slight skew, and ambient shadows. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TL_fake_004,TL_fake_004.jpg,fake,TAGALOG,paper,Politics & Military,"Imagine looking at someone's phone or screen showing newspaper in light mode. The screen displays a post in Filipino (Filipino) about: a party spokesperson announcing a new $430 million education reform package for Millbrook, including teacher salary adjustments of 11%. The interface includes: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (print flat landscape), captured from Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. The image has: creased and folded paper with visible fold lines and slightly wrinkled surface. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TL_fake_005,TL_fake_005.jpg,fake,TAGALOG,paper,Society & Livelihood,"A photograph of a device screen showing magazine (light mode). The post/page content, written in Filipino (Filipino), is about: traditional herbal remedy promotion by Atlas Infrastructure Partners featuring patient testimonials and before-after comparison with 3.2% satisfaction rate. Visible UI components: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (tall print tile). Device: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Photo characteristics: clean digital screenshot, no physical artifacts. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TL_real_001,TL_real_001.jpg,real,TAGALOG,screen,Culture & Entertainment,
TL_real_002,TL_real_002.jpg,real,TAGALOG,screen,Culture & Entertainment,
TL_real_003,TL_real_003.jpg,real,TAGALOG,screen,Politics & Military,
TL_real_004,TL_real_004.jpg,real,TAGALOG,screen,Politics & Military,
TL_real_005,TL_real_005.jpg,real,TAGALOG,screen,Society & Livelihood,
TH_fake_001,TH_fake_001.jpg,fake,THAI,paper,Culture & Entertainment,"A light mode screenshot of newspaper in Thai, showing: entertainment industry report on a major streaming platform's content deal worth $820 million with a production studio at Cedarville. UI layout: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan); device frame: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Capture condition: slightly compressed image quality, minor compression artifacts visible at edges. All text content is in Thai (ไทย). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TH_fake_002,TH_fake_002.jpg,fake,THAI,paper,Culture & Entertainment,"A photograph of a device screen showing certificate (light mode). The post/page content, written in Thai (ไทย), is about: entertainment industry report on a major streaming platform's content deal worth $275 million with a production studio at Oakmont. Visible UI components: formal certificate: ornate border design, institution name and logo at top; recipient name in calligraphic or bold font, degree/qualification title; date of issue, signatures, embossed seal, certificate number. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan). Device: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Photo characteristics: photocopied document with reduced contrast, visible copier edge shadows, and slight grain. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TH_fake_003,TH_fake_003.jpg,fake,THAI,paper,Politics & Military,"A photograph of a device screen showing magazine (light mode). The post/page content, written in Thai (ไทย), is about: leaked internal memo from Coastal Energy Solutions discussing personnel changes in senior leadership positions. Visible UI components: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (A-series scan). Device: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Photo characteristics: clean digital screenshot, no physical artifacts. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TH_fake_004,TH_fake_004.jpg,fake,THAI,paper,Politics & Military,"A photograph of a device screen showing newspaper (light mode). The post/page content, written in Thai (ไทย), is about: a party spokesperson's social media post announcing a new $1.2 billion infrastructure investment plan with a 23% budget increase for Oakmont. Visible UI components: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait). Device: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Photo characteristics: newspaper clipping that has been scanned, with yellowed edges and slight ink smudges. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TH_fake_005,TH_fake_005.jpg,fake,THAI,paper,Society & Livelihood,"A light mode screenshot of newspaper in Thai, showing: pharmaceutical advertisement for a new supplement by Horizon Capital Management claiming 76% improvement in joint health within 30 days. UI layout: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan); device frame: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Capture condition: slightly compressed image quality, minor compression artifacts visible at edges. All text content is in Thai (ไทย). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TH_real_001,TH_real_001.jpg,real,THAI,paper,Culture & Entertainment,
TH_real_002,TH_real_002.jpg,real,THAI,paper,Culture & Entertainment,
TH_real_003,TH_real_003.jpg,real,THAI,paper,Politics & Military,
TH_real_004,TH_real_004.jpg,real,THAI,paper,Politics & Military,
TH_real_005,TH_real_005.jpg,real,THAI,paper,Society & Livelihood,
TR_fake_001,TR_fake_001.jpg,fake,TURKISH,paper,Culture & Entertainment,"Imagine looking at someone's phone or screen showing newspaper in light mode. The screen displays a post in Turkish (Türkçe) about: viral quote graphic attributed to a famous entrepreneur about the future of work, shared 8.7K times. The interface includes: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan), captured from Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. The image has: slightly compressed image quality, minor compression artifacts visible at edges. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TR_fake_002,TR_fake_002.jpg,fake,TURKISH,paper,Culture & Entertainment,"Device capture of a newspaper interface displaying the following content in Turkish (Türkçe): viral quote graphic attributed to a famous entrepreneur about the future of work, shared 47 times. The screen shows light mode with these UI elements: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait); framed as Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Image condition: creased and folded paper with visible fold lines and slightly wrinkled surface. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TR_fake_003,TR_fake_003.jpg,fake,TURKISH,paper,Politics & Military,"Device capture of a newspaper interface displaying the following content in Turkish (Türkçe): diplomatic statement about new trade agreement terms between two nations, with specific tariff reduction figures of 31%. The screen shows light mode with these UI elements: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan); framed as Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Image condition: creased and folded paper with visible fold lines and slightly wrinkled surface. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TR_fake_004,TR_fake_004.jpg,fake,TURKISH,paper,Politics & Military,"Imagine looking at someone's phone or screen showing magazine in light mode. The screen displays a post in Turkish (Türkçe) about: field correspondent dispatch from Silverton conflict zone describing humanitarian corridor operations and civilian evacuation progress. The interface includes: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (A-series scan), captured from Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. The image has: clean digital screenshot, no physical artifacts. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TR_fake_005,TR_fake_005.jpg,fake,TURKISH,paper,Society & Livelihood,"Device capture of a magazine interface displaying the following content in Turkish (Türkçe): traditional herbal remedy promotion by Greenfield Biotech featuring patient testimonials and before-after comparison with 15% satisfaction rate. The screen shows light mode with these UI elements: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 3:4, 1200×1600 (print flat scan); framed as Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Image condition: printed on paper and then photographed, showing paper texture, slight skew, and ambient shadows. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
TR_real_001,TR_real_001.jpg,real,TURKISH,screen,Culture & Entertainment,
TR_real_002,TR_real_002.jpg,real,TURKISH,screen,Culture & Entertainment,
TR_real_003,TR_real_003.jpg,real,TURKISH,screen,Politics & Military,
TR_real_004,TR_real_004.jpg,real,TURKISH,screen,Politics & Military,
TR_real_005,TR_real_005.jpg,real,TURKISH,screen,Society & Livelihood,
UK_fake_001,UK_fake_001.jpg,fake,UKRAINIAN,paper,Culture & Entertainment,"A light mode screenshot of newspaper in Ukrainian, showing: fan-made tribute post for a legendary musician's anniversary, showing career timeline and 342 fan reactions. UI layout: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan); device frame: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Capture condition: wet or coffee-stained document with ring marks and faded text areas. All text content is in Ukrainian (Українська). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
UK_fake_002,UK_fake_002.jpg,fake,UKRAINIAN,paper,Culture & Entertainment,"Imagine looking at someone's phone or screen showing billboard_sign in light mode. The screen displays a post in Ukrainian (Українська) about: entertainment news post reporting a famous actor's hospitalization at Atlas Infrastructure Partners for exhaustion, with management statement. The interface includes: outdoor billboard or signage: large bold text, brand colors, product/event imagery; contact info, website URL, QR code, directional elements; surrounding environment visible (street, building edge, sky). Landscape framing, aspect 16:9, 3840×2160 (4K UHD), captured from Desktop Chrome: tabs, address bar, bookmarks bar, close/maximize controls. The image has: slightly overexposed capture with washed-out highlights in bright UI areas. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
UK_fake_003,UK_fake_003.jpg,fake,UKRAINIAN,paper,Politics & Military,"A photograph of a device screen showing newspaper (light mode). The post/page content, written in Ukrainian (Українська), is about: protest rally coverage showing crowd at Ashford central square with organizers claiming at least 14 attendees. Visible UI components: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan). Device: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Photo characteristics: clean digital screenshot, no physical artifacts. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
UK_fake_004,UK_fake_004.jpg,fake,UKRAINIAN,paper,Politics & Military,"newspaper · light mode · Ukrainian (Українська). Content: a finance committee chair's open letter criticizing the current water supply management in Lakeshore District, citing 23% waste rate. UI specification: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Resolution/framing: Portrait framing, aspect 3:4, 1200×1600 (print flat scan). Device context: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Capture artifact: creased and folded paper with visible fold lines and slightly wrinkled surface. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
UK_fake_005,UK_fake_005.jpg,fake,UKRAINIAN,paper,Society & Livelihood,"Device capture of a magazine interface displaying the following content in Ukrainian (Українська): road closure and traffic advisory for Oakmont following a multi-vehicle pileup on Highway 12, with over 500 injuries reported. The screen shows light mode with these UI elements: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (tall print tile); framed as Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Image condition: clean digital screenshot, no physical artifacts. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
UK_real_001,UK_real_001.jpg,real,UKRAINIAN,screen,Culture & Entertainment,
UK_real_002,UK_real_002.jpg,real,UKRAINIAN,screen,Culture & Entertainment,
UK_real_003,UK_real_003.jpg,real,UKRAINIAN,screen,Politics & Military,
UK_real_004,UK_real_004.jpg,real,UKRAINIAN,screen,Politics & Military,
UK_real_005,UK_real_005.jpg,real,UKRAINIAN,screen,Society & Livelihood,
UR_fake_001,UR_fake_001.jpg,fake,URDU,paper,Culture & Entertainment,"Imagine looking at someone's phone or screen showing magazine in light mode. The screen displays a post in Urdu (اردو) about: product endorsement post by a well-known athlete promoting Blue Harbor Insurance's new fitness supplement with personal usage story. The interface includes: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait), captured from Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. The image has: clean digital screenshot, no physical artifacts. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
UR_fake_002,UR_fake_002.jpg,fake,URDU,paper,Culture & Entertainment,"A photograph of a device screen showing newspaper (light mode). The post/page content, written in Urdu (اردو), is about: fan-made tribute post for a legendary musician's anniversary, showing career timeline and 5.4K fan reactions. Visible UI components: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan). Device: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Photo characteristics: slightly compressed image quality, minor compression artifacts visible at edges. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
UR_fake_003,UR_fake_003.jpg,fake,URDU,paper,Politics & Military,"Imagine looking at someone's phone or screen showing magazine in light mode. The screen displays a post in Urdu (اردو) about: election night results graphic showing vote percentages across Maplewood Township districts with 11% lead margin. The interface includes: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait), captured from Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. The image has: wet or coffee-stained document with ring marks and faded text areas. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
UR_fake_004,UR_fake_004.jpg,fake,URDU,paper,Politics & Military,"A photograph of a device screen showing newspaper (light mode). The post/page content, written in Urdu (اردو), is about: a provincial governor's open letter criticizing the current water supply management in Oakmont, citing 15% waste rate. Visible UI components: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (print flat landscape). Device: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Photo characteristics: printed on paper and then photographed, showing paper texture, slight skew, and ambient shadows. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
UR_fake_005,UR_fake_005.jpg,fake,URDU,paper,Society & Livelihood,"A photograph of a device screen showing newspaper (light mode). The post/page content, written in Urdu (اردو), is about: flood damage assessment report for Millbrook region, with approximately 150 displaced residents and $150 million in estimated damages. Visible UI components: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (print flat landscape). Device: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Photo characteristics: wet or coffee-stained document with ring marks and faded text areas. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
UR_real_001,UR_real_001.jpg,real,URDU,screen,Culture & Entertainment,
UR_real_002,UR_real_002.jpg,real,URDU,screen,Culture & Entertainment,
UR_real_003,UR_real_003.jpg,real,URDU,screen,Politics & Military,
UR_real_004,UR_real_004.jpg,real,URDU,screen,Politics & Military,
UR_real_005,UR_real_005.jpg,real,URDU,screen,Society & Livelihood,
VI_fake_001,VI_fake_001.jpg,fake,VIETNAMESE,paper,Culture & Entertainment,"A light mode screenshot of newspaper in Vietnamese, showing: entertainment news post reporting a famous actor's hospitalization at Northern Star Media for exhaustion, with management statement. UI layout: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (print flat landscape); device frame: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Capture condition: printed on paper and then photographed, showing paper texture, slight skew, and ambient shadows. All text content is in Vietnamese (Tiếng Việt). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
VI_fake_002,VI_fake_002.jpg,fake,VIETNAMESE,paper,Culture & Entertainment,"Imagine looking at someone's phone or screen showing magazine in light mode. The screen displays a post in Vietnamese (Tiếng Việt) about: tabloid-style report on a public figure's real estate purchase in Ashford for $4.7 billion, with property photos. The interface includes: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait), captured from Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. The image has: wet or coffee-stained document with ring marks and faded text areas. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
VI_fake_003,VI_fake_003.jpg,fake,VIETNAMESE,paper,Politics & Military,"Imagine looking at someone's phone or screen showing magazine in light mode. The screen displays a post in Vietnamese (Tiếng Việt) about: draft executive order text on data privacy regulations from a district commissioner's office with implementation date and penalties. The interface includes: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (A-series scan), captured from Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. The image has: photocopied document with reduced contrast, visible copier edge shadows, and slight grain. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
VI_fake_004,VI_fake_004.jpg,fake,VIETNAMESE,paper,Politics & Military,"A light mode screenshot of magazine in Vietnamese, showing: a party spokesperson's press conference announcing reversal of a major transportation policy affecting Oakmont. UI layout: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 3:4, 1200×1600 (print flat scan); device frame: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Capture condition: slightly compressed image quality, minor compression artifacts visible at edges. All text content is in Vietnamese (Tiếng Việt). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
VI_fake_005,VI_fake_005.jpg,fake,VIETNAMESE,paper,Society & Livelihood,"newspaper · light mode · Vietnamese (Tiếng Việt). Content: Blue Harbor Insurance clinical trial recruitment notice for a new diabetes treatment, offering $560 million compensation to participants in Northbridge. UI specification: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Resolution/framing: Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait). Device context: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Capture artifact: printed on paper and then photographed, showing paper texture, slight skew, and ambient shadows. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
VI_real_001,VI_real_001.jpg,real,VIETNAMESE,paper,Culture & Entertainment,
VI_real_002,VI_real_002.jpg,real,VIETNAMESE,paper,Culture & Entertainment,
VI_real_003,VI_real_003.jpg,real,VIETNAMESE,screen,Politics & Military,
VI_real_004,VI_real_004.jpg,real,VIETNAMESE,screen,Politics & Military,
VI_real_005,VI_real_005.jpg,real,VIETNAMESE,paper,Society & Livelihood,
